DATAFLOW,FREQ,ETA,ITTER107,SESSO,STACIVX,TIPO_INDDEM,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT
IT1:22_289(1.5),A,Y82,ITC3,9,99,JAN,2020,15244,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITC3,9,99,JAN,2021,16017,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITC3,9,99,JAN,2022,16078,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITC3,9,99,JAN,2023,16030,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITC4,9,99,JAN,2020,74385,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITC4,9,99,JAN,2021,80422,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITC4,9,99,JAN,2022,81648,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITC4,9,99,JAN,2023,82210,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITD1,9,99,JAN,2020,3203,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITD1,9,99,JAN,2021,3425,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITD1,9,99,JAN,2022,3671,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITD1,9,99,JAN,2023,3597,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITD2,9,99,JAN,2020,3575,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITD2,9,99,JAN,2021,3816,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITD2,9,99,JAN,2022,3948,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITD2,9,99,JAN,2023,4148,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITD3,9,99,JAN,2020,35609,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITD3,9,99,JAN,2021,38412,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITD3,9,99,JAN,2022,39609,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITD3,9,99,JAN,2023,39750,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITD4,9,99,JAN,2020,10352,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITD4,9,99,JAN,2021,11031,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITD4,9,99,JAN,2022,11320,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITD4,9,99,JAN,2023,11698,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITD5,9,99,JAN,2020,35471,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITD5,9,99,JAN,2021,38336,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITD5,9,99,JAN,2022,37904,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITD5,9,99,JAN,2023,37822,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITDA,9,99,JAN,2020,6778,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITDA,9,99,JAN,2021,7241,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITDA,9,99,JAN,2022,7619,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITDA,9,99,JAN,2023,7745,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITE1,9,99,JAN,2020,31568,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITE1,9,99,JAN,2021,34320,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITE1,9,99,JAN,2022,33546,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITE1,9,99,JAN,2023,34101,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITE2,9,99,JAN,2020,7443,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITE2,9,99,JAN,2021,8274,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITE2,9,99,JAN,2022,7958,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITE2,9,99,JAN,2023,8018,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITE3,9,99,JAN,2020,12923,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITE3,9,99,JAN,2021,14056,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITE3,9,99,JAN,2022,13761,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITE3,9,99,JAN,2023,13216,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITE4,9,99,JAN,2020,40468,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITE4,9,99,JAN,2021,43195,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITE4,9,99,JAN,2022,44136,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITE4,9,99,JAN,2023,45126,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITF1,9,99,JAN,2020,10210,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF1,9,99,JAN,2021,10077,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF1,9,99,JAN,2022,10833,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF1,9,99,JAN,2023,10455,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITF2,9,99,JAN,2020,2406,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF2,9,99,JAN,2021,2316,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF2,9,99,JAN,2022,2680,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF2,9,99,JAN,2023,2486,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITF3,9,99,JAN,2020,31460,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF3,9,99,JAN,2021,32395,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF3,9,99,JAN,2022,34271,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF3,9,99,JAN,2023,34223,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITF4,9,99,JAN,2020,27231,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF4,9,99,JAN,2021,28418,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF4,9,99,JAN,2022,29527,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF4,9,99,JAN,2023,29211,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITF5,9,99,JAN,2020,4415,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF5,9,99,JAN,2021,4310,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF5,9,99,JAN,2022,4404,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF5,9,99,JAN,2023,4190,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITF6,9,99,JAN,2020,12649,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF6,9,99,JAN,2021,12919,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF6,9,99,JAN,2022,13309,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITF6,9,99,JAN,2023,13332,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITG1,9,99,JAN,2020,30774,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITG1,9,99,JAN,2021,33845,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITG1,9,99,JAN,2022,34649,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITG1,9,99,JAN,2023,35397,,,,e,,,,,
IT1:22_289(1.5),A,Y82,ITG2,9,99,JAN,2020,11308,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITG2,9,99,JAN,2021,11982,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITG2,9,99,JAN,2022,13001,,,,,,,,,
IT1:22_289(1.5),A,Y82,ITG2,9,99,JAN,2023,13599,,,,e,,,,,
IT1:22_289(1.5),A,Y83,IT,9,99,JAN,2020,392934,,,,,,,,,
IT1:22_289(1.5),A,Y83,IT,9,99,JAN,2021,413022,,,,,,,,,
IT1:22_289(1.5),A,Y83,IT,9,99,JAN,2022,441720,,,,,,,,,
IT1:22_289(1.5),A,Y83,IT,9,99,JAN,2023,450847,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITC1,9,99,JAN,2020,33293,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITC1,9,99,JAN,2021,34975,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITC1,9,99,JAN,2022,37672,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITC1,9,99,JAN,2023,37873,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITC2,9,99,JAN,2020,851,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITC2,9,99,JAN,2021,911,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITC2,9,99,JAN,2022,978,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITC2,9,99,JAN,2023,946,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITC3,9,99,JAN,2020,13592,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITC3,9,99,JAN,2021,14381,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITC3,9,99,JAN,2022,15098,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITC3,9,99,JAN,2023,15185,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITC4,9,99,JAN,2020,65275,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITC4,9,99,JAN,2021,69306,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITC4,9,99,JAN,2022,76128,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITC4,9,99,JAN,2023,77249,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITD1,9,99,JAN,2020,2913,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITD1,9,99,JAN,2021,2983,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITD1,9,99,JAN,2022,3251,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITD1,9,99,JAN,2023,3475,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITD2,9,99,JAN,2020,3256,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITD2,9,99,JAN,2021,3342,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITD2,9,99,JAN,2022,3650,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITD2,9,99,JAN,2023,3782,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITD3,9,99,JAN,2020,31710,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITD3,9,99,JAN,2021,33541,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITD3,9,99,JAN,2022,36376,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITD3,9,99,JAN,2023,37629,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITD4,9,99,JAN,2020,9160,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITD4,9,99,JAN,2021,9726,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITD4,9,99,JAN,2022,10401,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITD4,9,99,JAN,2023,10713,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITD5,9,99,JAN,2020,31284,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITD5,9,99,JAN,2021,33160,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITD5,9,99,JAN,2022,36197,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITD5,9,99,JAN,2023,35841,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITDA,9,99,JAN,2020,6169,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITDA,9,99,JAN,2021,6325,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITDA,9,99,JAN,2022,6901,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITDA,9,99,JAN,2023,7257,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITE1,9,99,JAN,2020,27807,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITE1,9,99,JAN,2021,29887,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITE1,9,99,JAN,2022,32491,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITE1,9,99,JAN,2023,31768,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITE2,9,99,JAN,2020,6652,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITE2,9,99,JAN,2021,7095,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITE2,9,99,JAN,2022,7849,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITE2,9,99,JAN,2023,7542,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITE3,9,99,JAN,2020,11521,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITE3,9,99,JAN,2021,12187,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITE3,9,99,JAN,2022,13275,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITE3,9,99,JAN,2023,13023,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITE4,9,99,JAN,2020,36413,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITE4,9,99,JAN,2021,38467,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITE4,9,99,JAN,2022,40706,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITE4,9,99,JAN,2023,41767,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITF1,9,99,JAN,2020,9233,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF1,9,99,JAN,2021,9655,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF1,9,99,JAN,2022,9514,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF1,9,99,JAN,2023,10185,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITF2,9,99,JAN,2020,2351,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF2,9,99,JAN,2021,2263,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF2,9,99,JAN,2022,2168,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF2,9,99,JAN,2023,2536,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITF3,9,99,JAN,2020,27907,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF3,9,99,JAN,2021,29424,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF3,9,99,JAN,2022,30194,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF3,9,99,JAN,2023,32023,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITF4,9,99,JAN,2020,24259,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF4,9,99,JAN,2021,25819,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF4,9,99,JAN,2022,26707,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF4,9,99,JAN,2023,27924,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITF5,9,99,JAN,2020,4049,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF5,9,99,JAN,2021,4147,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF5,9,99,JAN,2022,4077,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF5,9,99,JAN,2023,4150,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITF6,9,99,JAN,2020,11992,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF6,9,99,JAN,2021,11931,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF6,9,99,JAN,2022,12083,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITF6,9,99,JAN,2023,12542,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITG1,9,99,JAN,2020,28799,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITG1,9,99,JAN,2021,29078,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITG1,9,99,JAN,2022,31503,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITG1,9,99,JAN,2023,32440,,,,e,,,,,
IT1:22_289(1.5),A,Y83,ITG2,9,99,JAN,2020,10617,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITG2,9,99,JAN,2021,10744,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITG2,9,99,JAN,2022,11402,,,,,,,,,
IT1:22_289(1.5),A,Y83,ITG2,9,99,JAN,2023,12254,,,,e,,,,,
IT1:22_289(1.5),A,Y84,IT,9,99,JAN,2020,379577,,,,,,,,,
IT1:22_289(1.5),A,Y84,IT,9,99,JAN,2021,365962,,,,,,,,,
IT1:22_289(1.5),A,Y84,IT,9,99,JAN,2022,386374,,,,,,,,,
IT1:22_289(1.5),A,Y84,IT,9,99,JAN,2023,413429,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITC1,9,99,JAN,2020,32107,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITC1,9,99,JAN,2021,30818,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITC1,9,99,JAN,2022,32763,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITC1,9,99,JAN,2023,35232,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITC2,9,99,JAN,2020,764,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITC2,9,99,JAN,2021,776,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITC2,9,99,JAN,2022,847,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITC2,9,99,JAN,2023,900,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITC3,9,99,JAN,2020,12881,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITC3,9,99,JAN,2021,12644,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITC3,9,99,JAN,2022,13478,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITC3,9,99,JAN,2023,14165,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITC4,9,99,JAN,2020,63704,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITC4,9,99,JAN,2021,60055,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITC4,9,99,JAN,2022,65022,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITC4,9,99,JAN,2023,71421,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITD1,9,99,JAN,2020,2666,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITD1,9,99,JAN,2021,2712,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITD1,9,99,JAN,2022,2813,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITD1,9,99,JAN,2023,3070,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITD2,9,99,JAN,2020,3181,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITD2,9,99,JAN,2021,3018,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITD2,9,99,JAN,2022,3157,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITD2,9,99,JAN,2023,3467,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITD3,9,99,JAN,2020,30724,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITD3,9,99,JAN,2021,29640,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITD3,9,99,JAN,2022,31565,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITD3,9,99,JAN,2023,34177,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITD4,9,99,JAN,2020,8556,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITD4,9,99,JAN,2021,8588,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITD4,9,99,JAN,2022,9074,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITD4,9,99,JAN,2023,9729,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITD5,9,99,JAN,2020,31628,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITD5,9,99,JAN,2021,28973,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITD5,9,99,JAN,2022,31104,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITD5,9,99,JAN,2023,33922,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITDA,9,99,JAN,2020,5847,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITDA,9,99,JAN,2021,5730,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITDA,9,99,JAN,2022,5970,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITDA,9,99,JAN,2023,6537,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITE1,9,99,JAN,2020,27321,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITE1,9,99,JAN,2021,26066,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITE1,9,99,JAN,2022,28109,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITE1,9,99,JAN,2023,30550,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITE2,9,99,JAN,2020,6480,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITE2,9,99,JAN,2021,6275,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITE2,9,99,JAN,2022,6655,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITE2,9,99,JAN,2023,7354,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITE3,9,99,JAN,2020,11486,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITE3,9,99,JAN,2021,10749,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITE3,9,99,JAN,2022,11430,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITE3,9,99,JAN,2023,12479,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITE4,9,99,JAN,2020,34924,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITE4,9,99,JAN,2021,34223,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITE4,9,99,JAN,2022,35968,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITE4,9,99,JAN,2023,38243,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITF1,9,99,JAN,2020,8885,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF1,9,99,JAN,2021,8573,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF1,9,99,JAN,2022,9009,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF1,9,99,JAN,2023,8881,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITF2,9,99,JAN,2020,2230,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF2,9,99,JAN,2021,2182,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF2,9,99,JAN,2022,2137,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF2,9,99,JAN,2023,2036,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITF3,9,99,JAN,2020,26861,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF3,9,99,JAN,2021,25934,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF3,9,99,JAN,2022,27116,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF3,9,99,JAN,2023,27948,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITF4,9,99,JAN,2020,23256,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF4,9,99,JAN,2021,22760,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF4,9,99,JAN,2022,24112,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF4,9,99,JAN,2023,24996,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITF5,9,99,JAN,2020,3774,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF5,9,99,JAN,2021,3764,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF5,9,99,JAN,2022,3897,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF5,9,99,JAN,2023,3802,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITF6,9,99,JAN,2020,11467,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF6,9,99,JAN,2021,11221,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF6,9,99,JAN,2022,11116,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITF6,9,99,JAN,2023,11235,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITG1,9,99,JAN,2020,27341,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITG1,9,99,JAN,2021,27013,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITG1,9,99,JAN,2022,26902,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITG1,9,99,JAN,2023,29139,,,,e,,,,,
IT1:22_289(1.5),A,Y84,ITG2,9,99,JAN,2020,9341,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITG2,9,99,JAN,2021,9978,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITG2,9,99,JAN,2022,10100,,,,,,,,,
IT1:22_289(1.5),A,Y84,ITG2,9,99,JAN,2023,10683,,,,e,,,,,
IT1:22_289(1.5),A,Y85,IT,9,99,JAN,2020,344257,,,,,,,,,
IT1:22_289(1.5),A,Y85,IT,9,99,JAN,2021,349855,,,,,,,,,
IT1:22_289(1.5),A,Y85,IT,9,99,JAN,2022,338706,,,,,,,,,
IT1:22_289(1.5),A,Y85,IT,9,99,JAN,2023,357473,,,,e,,,,,
IT1:22_289(1.5),A,Y85,ITC1,9,99,JAN,2020,28730,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITC1,9,99,JAN,2021,29335,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITC1,9,99,JAN,2022,28480,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITC1,9,99,JAN,2023,30286,,,,e,,,,,
IT1:22_289(1.5),A,Y85,ITC2,9,99,JAN,2020,682,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITC2,9,99,JAN,2021,687,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITC2,9,99,JAN,2022,711,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITC2,9,99,JAN,2023,773,,,,e,,,,,
IT1:22_289(1.5),A,Y85,ITC3,9,99,JAN,2020,11630,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITC3,9,99,JAN,2021,11863,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITC3,9,99,JAN,2022,11743,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITC3,9,99,JAN,2023,12507,,,,e,,,,,
IT1:22_289(1.5),A,Y85,ITC4,9,99,JAN,2020,56653,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITC4,9,99,JAN,2021,57942,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITC4,9,99,JAN,2022,55790,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITC4,9,99,JAN,2023,60399,,,,e,,,,,
IT1:22_289(1.5),A,Y85,ITD1,9,99,JAN,2020,2556,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITD1,9,99,JAN,2021,2430,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITD1,9,99,JAN,2022,2540,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITD1,9,99,JAN,2023,2604,,,,e,,,,,
IT1:22_289(1.5),A,Y85,ITD2,9,99,JAN,2020,2866,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITD2,9,99,JAN,2021,2917,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITD2,9,99,JAN,2022,2843,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITD2,9,99,JAN,2023,2963,,,,e,,,,,
IT1:22_289(1.5),A,Y85,ITD3,9,99,JAN,2020,28013,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITD3,9,99,JAN,2021,28340,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITD3,9,99,JAN,2022,27538,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITD3,9,99,JAN,2023,29272,,,,e,,,,,
IT1:22_289(1.5),A,Y85,ITD4,9,99,JAN,2020,7495,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITD4,9,99,JAN,2021,7903,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITD4,9,99,JAN,2022,7958,,,,,,,,,
IT1:22_289(1.5),A,Y85,ITD4,9,99,JAN,2023,8463,,,,e,,,,,
